traffic_density,vehicle_count,honking_events,population_density,near_highway,near_construction,industrial_zone,hour,is_weekend,decibel_level
10,452,29,11836,0,1,1,9,1,83.7
4,118,119,4810,0,1,1,6,1,67.99
2,558,18,13687,0,1,0,11,0,64.41
4,165,102,14589,1,0,1,7,0,70.8
8,276,34,2482,0,0,1,12,1,66.67
9,208,103,1596,1,1,0,17,1,74.51
3,259,32,14082,1,1,1,13,1,67.53
7,522,32,6997,0,1,1,10,0,73.26
9,290,77,14045,1,0,1,9,0,78.19
4,539,37,12082,0,1,1,5,0,73.14
10,569,9,15878,0,1,0,12,1,83.2
3,133,56,11364,0,0,1,21,0,58.56
5,358,27,19303,0,1,0,9,1,67.9
1,587,77,4779,1,1,1,11,1,75.3
3,378,99,17557,1,0,1,0,1,73.42
8,353,37,19686,0,1,1,17,1,89.45
8,188,15,7812,0,1,1,12,1,74.01
4,358,20,15940,1,1,0,23,0,66.94
2,280,91,2869,1,1,0,3,0,68.29
8,218,96,16692,0,0,0,5,0,71.4
8,230,5,17950,1,0,0,17,1,72.04
10,306,40,5932,1,0,0,4,0,75.27
4,491,14,1187,1,1,1,17,1,74.51
3,501,107,13675,1,0,0,4,1,74.78
2,42,2,568,0,0,0,6,1,45.77
9,579,42,10795,1,1,1,22,0,86.61
1,128,46,7274,0,0,0,8,0,53.33
7,315,98,17303,0,1,1,2,0,77.9
5,25,13,12690,0,1,0,11,0,64.62
8,569,65,11289,1,1,1,19,1,89.27
4,222,28,7391,1,0,0,13,1,60.75
7,344,3,10816,0,0,1,7,1,75.81
5,263,25,939,1,1,0,11,1,68.72
5,346,114,18092,0,0,0,6,1,73.34
9,66,11,19447,0,1,1,23,0,76.9
9,32,1,7966,1,0,1,8,0,67.24
9,399,16,18137,1,0,1,11,1,83.96
6,384,34,3709,1,0,0,3,1,73.05
6,361,9,4049,0,0,1,4,1,60.56
5,240,111,17498,0,0,0,8,1,70.8
9,92,85,3578,1,1,1,6,1,82.06
10,65,104,3990,0,0,0,13,0,72.83
8,523,42,4043,0,0,1,19,1,70.88
7,293,20,18784,0,0,1,21,0,71.62
7,574,14,7251,1,0,0,16,0,75.11
6,227,34,15406,1,0,1,0,1,75.3
5,143,111,18596,1,1,1,14,1,83.55
4,29,84,14925,0,1,1,23,0,66.64
3,348,84,19213,1,1,0,14,0,78.6
3,206,84,12311,0,0,0,0,0,52.78
6,562,59,18078,0,0,1,14,1,77.43
4,79,43,7281,0,1,1,1,0,65.2
6,461,95,18262,1,1,0,3,1,86.6
3,236,118,16063,0,1,0,16,0,65.78
4,21,4,15297,1,1,1,15,1,71.35
9,555,102,17633,0,0,0,17,1,78.76
5,375,72,800,1,1,1,20,0,77.09
7,184,116,5195,1,0,1,15,1,73.46
10,110,17,12674,1,1,0,7,1,77.03
2,186,20,16722,1,0,0,5,0,61.19
5,226,71,17161,1,0,0,21,1,72.79
9,301,107,11250,1,0,0,19,0,86.24
3,84,115,7807,1,1,0,1,0,69.99
9,535,97,19045,1,0,0,18,0,84.63
6,176,73,14318,0,0,0,12,1,63.21
4,325,50,1889,0,1,0,21,1,56.23
7,414,40,9382,0,1,1,21,0,76.9
8,93,23,10540,0,1,1,20,1,70.77
6,206,103,6641,0,1,0,5,0,70.47
5,593,23,13610,1,1,1,5,0,80.31
6,356,119,6469,1,1,1,12,0,79.12
5,587,95,13662,1,0,1,0,1,76.96
8,259,119,9631,1,0,1,21,1,83.26
1,552,96,5537,1,1,1,20,1,70.8
7,160,37,15193,0,1,0,23,0,68.14
10,284,43,2951,0,0,0,8,0,72.21
10,158,56,524,1,0,0,21,1,66.79
2,478,119,6462,0,0,0,11,1,64.39
9,89,114,3056,0,1,0,11,0,68.7
1,404,58,16944,1,0,0,3,0,66.1
10,217,112,8175,1,0,1,18,0,76.22
6,224,33,17006,0,1,0,15,0,72.37
9,587,74,6116,0,1,1,11,1,89.65
1,450,94,10794,1,1,0,0,1,66.31
4,344,81,18070,0,0,1,22,0,74.43
4,461,22,14510,1,1,1,20,0,77.43
9,307,85,13894,0,0,0,3,1,76.94
5,245,42,10422,0,0,0,8,0,58.67
5,83,81,4589,1,1,0,6,0,63.91
6,579,39,14948,0,0,0,9,1,73.27
1,517,46,2972,1,1,1,12,1,67.48
1,79,40,10969,0,1,0,7,1,55.51
9,416,46,7950,0,1,0,19,0,72.2
3,276,102,3464,1,1,1,9,0,72.18
4,596,19,8604,0,0,1,9,1,69.34
1,258,76,18194,1,1,0,7,1,72.37
9,57,108,2712,1,0,0,19,0,71.85
8,44,64,9954,0,0,1,14,0,74.82
2,429,115,7292,1,1,0,0,0,77.0
8,480,67,10054,1,0,1,14,1,82.03
7,590,23,9203,1,1,1,23,1,83.48
6,436,99,13719,0,1,0,16,0,74.04
1,376,35,15899,1,1,1,12,1,67.15
7,402,44,18729,1,0,0,11,1,77.92
10,177,1,8160,0,1,0,2,1,69.74
7,588,27,2202,1,1,0,22,0,74.85
9,452,25,17274,1,0,1,18,0,85.98
1,67,22,17538,1,1,0,23,1,57.48
2,347,78,4771,0,1,0,4,0,57.68
9,452,35,9455,0,1,1,2,1,74.6
9,450,90,11959,0,1,0,20,1,77.42
6,75,5,7174,0,1,0,4,0,59.53
6,596,34,17969,0,1,0,23,1,81.03
4,287,102,5946,0,0,1,8,1,70.61
4,88,37,2463,1,1,1,5,1,59.66
5,468,34,10477,0,1,0,15,1,72.93
3,276,99,10966,0,1,0,9,1,63.06
1,509,73,5677,0,1,0,15,1,63.16
1,68,93,11660,0,0,1,2,0,58.57
7,335,52,5072,1,1,0,17,1,79.05
1,432,104,8043,1,0,0,10,0,72.05
1,453,37,9407,0,1,0,18,0,64.74
3,21,92,17126,1,1,1,22,0,70.16
10,164,115,7010,0,0,1,14,0,70.92
4,385,58,17721,1,0,1,10,0,76.16
4,439,42,3823,0,1,1,21,1,69.73
2,592,102,19837,0,1,1,23,1,74.39
1,580,113,10037,0,1,0,9,0,70.6
3,463,3,11115,0,1,0,8,1,63.68
4,453,4,1932,1,1,0,2,0,63.83
3,574,67,8155,0,1,0,22,1,69.32
8,76,99,8931,1,0,1,8,0,72.23
10,581,44,8830,1,1,1,17,0,86.77
1,197,79,11885,1,1,0,11,0,65.69
2,312,24,9111,0,1,1,22,1,64.24
7,65,77,14372,1,0,0,20,1,70.24
4,189,10,17187,1,0,1,23,0,69.7
8,290,28,2662,1,0,0,15,0,72.96
3,436,33,6986,0,1,0,3,1,66.36
6,158,85,4602,1,0,0,0,1,64.23
9,266,13,16448,0,1,1,12,0,79.28
1,167,119,10918,1,1,0,7,0,63.65
1,249,23,1668,1,1,0,5,0,53.76
8,393,58,915,0,1,1,7,1,76.15
3,99,38,11405,0,1,0,18,0,62.59
5,84,25,13932,1,1,1,23,1,70.47
1,107,42,5743,0,1,1,23,1,56.82
5,107,35,17033,1,0,1,11,0,75.05
6,223,38,6399,1,0,0,0,1,69.63
8,401,60,1338,0,0,1,3,0,68.93
3,495,15,6644,0,1,1,22,0,66.73
3,592,101,10388,0,0,1,12,1,68.96
10,558,58,13031,1,1,0,16,0,90.26
9,233,95,16435,1,0,1,18,1,83.75
4,93,5,7966,1,0,0,18,1,55.63
4,80,97,15595,0,1,1,21,0,67.88
7,562,55,11693,0,0,1,4,1,70.64
2,238,7,1820,0,1,0,10,1,50.9
8,31,93,13764,1,0,0,6,0,74.39
6,434,26,12727,0,0,0,2,1,68.77
3,51,70,18407,0,0,1,10,0,65.56
9,179,26,5734,1,1,1,16,0,77.91
5,256,88,12570,0,1,0,10,1,69.22
8,200,119,6644,0,0,0,14,1,74.85
7,577,45,1052,1,0,0,18,0,72.3
8,360,40,17365,1,1,0,7,1,81.73
7,477,78,16469,1,0,0,15,0,80.82
3,99,24,1099,1,0,1,20,1,55.4
2,492,85,15598,1,1,1,14,0,78.66
7,131,17,15300,1,0,0,2,0,67.95
3,311,11,9856,0,0,0,23,1,56.4
3,402,86,13370,0,1,1,5,1,69.79
2,36,50,12924,1,1,0,2,1,57.35
4,512,108,2482,1,1,0,4,0,66.63
8,350,38,18518,0,1,0,0,0,73.89
1,505,88,8330,1,0,0,21,1,69.09
1,425,9,3497,1,1,1,13,1,64.92
5,136,93,17570,0,1,0,11,0,68.71
5,574,73,12106,0,0,1,12,1,71.06
1,134,97,2259,1,1,1,13,1,66.44
6,568,109,7523,1,1,1,11,0,82.65
1,566,76,14392,0,0,1,22,1,64.78
5,355,53,19364,1,1,0,12,0,72.76
9,355,28,15909,0,1,1,23,0,74.76
5,166,101,10029,0,0,0,5,1,64.77
6,141,40,614,1,1,0,20,1,71.19
8,100,108,12649,0,1,1,14,1,77.61
1,394,8,17452,0,0,0,21,0,59.86
2,589,62,16201,0,0,0,22,0,72.37
9,82,76,10245,1,1,1,15,0,82.07
3,523,36,3189,1,1,1,8,1,71.83
6,468,13,3488,1,1,1,7,0,77.43
5,447,100,3651,0,0,0,4,0,68.47
2,446,72,12219,0,1,0,14,0,68.16
7,440,71,16158,1,1,1,6,1,84.97
4,341,38,19899,0,0,1,23,0,70.89
1,185,39,9513,0,1,0,16,1,54.33
4,480,53,6845,1,1,0,15,1,72.58
6,478,2,4074,0,1,1,23,0,71.89
7,208,54,8338,0,0,0,10,0,70.55
7,483,119,18492,0,0,0,6,0,80.17
7,398,110,17443,0,1,1,10,1,83.23
3,21,103,13829,0,1,1,1,1,64.28
6,383,32,15323,0,0,0,1,1,67.17
8,91,95,6065,1,1,0,5,1,73.44
4,446,70,4935,1,0,0,2,0,68.01
8,189,18,6150,0,0,0,0,0,66.5
2,224,33,18765,1,0,1,23,1,63.69
10,356,77,7936,1,0,0,22,1,82.24
9,491,49,4208,1,0,1,19,1,78.68
9,214,46,14951,0,1,0,15,1,73.95
8,294,45,2209,1,0,1,13,1,74.77
10,26,55,10453,0,1,0,16,1,71.37
10,585,56,2192,1,1,0,17,1,86.03
1,592,82,16023,1,1,1,3,1,79.12
2,197,50,14822,0,0,0,2,0,60.27
6,261,53,9937,1,1,1,7,0,80.79
10,222,89,625,0,1,1,3,1,71.04
5,562,80,13444,1,1,1,22,0,84.58
9,481,117,1699,1,0,0,14,0,77.1
5,99,27,6592,1,1,0,12,0,66.88
2,542,18,16875,1,0,0,13,1,64.96
10,436,26,3211,0,0,1,13,1,74.78
4,403,47,9682,0,1,0,4,1,61.6
9,410,115,6495,1,1,0,4,0,84.33
1,145,18,8682,0,0,1,21,1,53.16
1,513,96,6002,1,0,1,12,0,66.04
7,66,50,13420,0,1,1,3,1,70.35
3,495,6,19382,0,1,1,17,1,71.78
10,483,28,3065,0,1,0,5,0,71.94
2,142,118,11289,1,1,1,4,1,66.5
9,493,42,5524,0,1,1,2,0,80.29
3,153,68,1531,0,0,0,19,1,56.43
2,581,93,1741,1,0,0,2,1,68.5
8,42,112,2242,1,0,1,2,1,65.47
10,585,106,6209,1,0,0,19,0,88.82
6,254,119,15239,0,0,0,1,1,74.55
6,78,57,12330,0,1,1,19,0,67.33
10,183,7,14278,0,0,0,17,0,68.97
7,235,41,8660,0,1,1,9,0,70.53
7,202,75,12875,0,0,0,23,1,69.22
6,588,41,4903,0,0,0,20,1,67.35
4,109,12,5397,1,1,0,6,1,63.65
9,330,25,663,0,0,0,19,1,62.27
6,576,17,3810,0,0,1,21,1,66.06
4,276,41,17879,0,0,1,13,0,64.88
3,552,50,15491,1,0,0,9,0,69.83
4,552,115,18761,0,1,0,19,0,79.45
3,71,112,18232,1,0,0,15,0,67.87
2,357,83,2751,0,0,1,5,0,61.64
5,190,15,11592,1,0,0,16,0,68.59
2,86,100,7090,1,0,1,5,1,63.45
6,319,2,8158,1,0,0,21,0,62.21
3,251,90,17316,0,0,1,17,0,65.92
6,87,78,5747,1,0,1,9,0,67.66
10,525,97,8215,0,0,0,9,0,80.23
9,47,44,4317,1,1,1,8,1,72.47
1,70,21,17954,0,1,0,21,0,61.87
6,279,103,5100,1,1,1,14,1,76.08
9,203,22,10482,1,0,1,10,1,75.41
4,42,58,1494,0,0,0,6,0,51.9
2,148,61,5231,1,1,1,17,0,63.08
4,310,112,8170,0,1,0,1,1,62.68
1,520,67,17841,1,1,1,1,0,80.39
3,205,114,8787,1,1,0,12,0,67.29
10,498,53,19038,0,0,1,10,0,87.02
9,590,56,17515,0,1,1,18,1,87.08
10,511,104,12376,0,0,0,19,0,79.72
5,532,22,17581,1,1,1,0,1,78.8
6,86,110,16915,0,0,0,16,1,62.33
3,486,59,16352,0,0,0,19,1,65.51
5,304,72,13990,1,0,1,17,0,73.21
8,436,87,6062,0,0,0,7,1,76.41
6,119,84,9240,0,1,0,12,0,67.42
4,208,104,2748,1,0,0,3,1,67.16
2,407,109,6692,1,0,0,18,0,61.43
9,260,54,10395,1,1,0,2,0,80.25
1,436,116,6906,1,1,0,5,1,70.63
1,195,79,1656,1,1,1,5,1,63.01
4,406,62,14818,0,1,0,21,1,71.08
7,490,55,9035,1,0,0,5,0,75.32
1,252,54,5795,1,1,1,23,0,61.05
9,471,24,12764,1,0,0,7,0,75.9
4,296,25,6654,0,1,0,16,1,64.62
3,248,48,19132,0,0,0,9,0,60.94
1,190,62,9636,0,1,1,23,0,59.44
10,232,44,13713,0,1,1,4,0,78.71
4,301,72,12572,1,1,0,18,1,70.23
9,60,78,10742,1,1,0,10,1,73.08
10,141,38,3785,1,0,1,9,0,79.22
6,246,96,10022,0,1,0,2,1,64.62
6,313,64,2503,1,0,1,21,1,72.78
1,286,68,10479,0,0,0,23,1,59.63
10,560,55,10938,0,1,0,9,1,83.84
2,470,8,14727,0,1,1,1,1,67.64
6,468,107,4172,1,0,0,8,1,74.49
2,80,69,7958,1,0,1,4,1,59.83
3,521,27,19039,1,0,1,20,1,78.24
4,166,44,3979,1,0,0,16,1,63.87
5,353,25,15387,0,0,0,5,0,67.63
9,161,27,551,1,1,1,10,0,69.89
4,63,39,2659,0,1,1,4,1,61.56
9,163,14,4890,0,0,0,6,1,68.26
10,352,5,16580,0,1,0,6,1,81.4
3,516,26,2612,0,0,0,3,1,61.88
8,415,37,13252,0,1,0,20,0,74.59
1,74,67,15093,0,0,1,9,1,55.95
9,326,74,15839,0,1,1,23,0,87.07
9,442,84,1854,1,1,0,17,0,82.96
10,436,63,6120,1,0,1,0,0,82.19
2,344,29,4254,0,1,0,13,0,57.64
4,99,81,17093,1,0,1,5,0,70.63
8,50,98,16667,1,0,1,10,0,77.34
7,131,2,737,1,1,0,13,1,66.11
1,577,61,9027,1,0,0,19,1,75.53
5,583,11,8575,0,1,0,2,0,68.39
7,491,90,18460,1,1,0,15,1,81.17
4,93,116,9191,0,0,1,15,0,61.27
1,572,29,10256,0,1,1,6,1,68.68
9,498,84,4040,1,0,0,7,0,80.99
5,406,37,9827,1,0,1,3,0,69.66
2,583,84,11040,0,1,1,11,1,71.25
8,452,59,7757,0,0,0,11,0,74.47
2,431,37,17033,1,1,0,9,1,71.66
3,486,103,12220,1,1,0,11,0,72.91
10,267,14,2124,0,0,1,10,1,67.66
1,139,17,8161,1,1,0,10,1,62.93
2,86,51,19458,0,0,0,14,1,56.64
7,592,28,8029,0,0,1,5,1,74.41
10,346,111,14154,0,0,1,10,1,77.75
2,489,101,2608,0,0,1,1,0,62.42
6,512,59,4447,1,1,1,23,0,87.89
3,305,20,8399,0,0,0,21,1,62.67
4,331,16,13872,0,0,1,8,0,66.12
8,328,104,5414,1,0,0,10,0,80.31
3,116,114,7167,1,1,0,15,1,68.41
10,132,17,2763,0,1,1,12,1,78.85
6,475,56,4315,1,0,0,12,0,73.46
1,482,118,1077,1,1,0,21,1,71.1
7,151,36,15529,0,1,1,21,1,67.25
8,140,59,17306,1,0,1,17,1,79.56
8,216,37,3263,1,0,1,20,0,69.96
3,501,11,18113,1,1,0,0,1,76.31
10,58,74,16145,1,1,0,19,0,83.5
1,585,111,9445,1,1,1,9,1,80.12
9,531,115,17571,0,0,1,18,0,89.29
6,493,112,17606,1,1,1,16,1,84.03
9,180,83,14354,0,1,1,0,1,74.37
7,308,72,17630,0,1,1,0,1,78.96
1,219,0,3212,1,1,1,16,0,62.24
1,547,57,17591,1,0,1,14,0,74.49
6,522,2,16357,1,0,0,1,0,75.92
5,267,62,9126,1,0,1,10,0,72.85
9,402,20,13568,1,1,1,20,1,88.29
2,237,22,17367,1,0,1,1,1,66.73
8,106,8,15219,1,1,1,19,0,79.99
5,101,117,2033,1,1,0,8,0,70.02
2,81,82,17053,1,0,1,18,0,66.14
10,519,108,17904,1,1,0,1,0,98.17
6,61,54,7593,1,1,0,15,0,65.12
10,31,109,13656,1,1,0,19,0,86.85
8,134,115,17731,0,0,1,8,1,79.43
4,237,18,14285,1,0,1,19,0,75.26
2,125,61,16091,0,0,0,20,0,53.04
5,547,86,15194,0,0,0,3,0,71.78
2,491,90,3846,1,0,1,23,1,69.69
2,406,90,4513,0,0,0,12,0,59.65
6,245,38,531,1,0,0,14,1,62.77
10,500,99,11656,1,0,1,19,1,89.7
9,427,75,10804,0,0,1,1,0,82.43
4,476,118,8377,1,0,0,19,1,73.03
6,40,26,6670,0,1,0,17,0,57.34
7,222,45,12578,0,0,1,23,1,76.14
6,436,33,2815,1,1,1,8,0,72.9
8,435,32,565,0,1,1,19,0,69.93
4,467,91,12920,0,0,0,0,1,66.17
1,531,94,18812,1,0,1,2,0,72.88
7,104,95,8033,0,1,0,22,0,69.67
3,186,49,14704,1,0,0,16,1,72.35
6,403,19,15817,1,0,1,10,1,74.23
2,487,39,15957,1,1,1,23,0,78.95
9,91,98,17468,1,0,1,7,1,87.31
1,540,94,5744,0,0,1,20,0,62.1
6,492,57,8654,1,1,0,11,1,77.72
6,277,30,18632,0,1,0,10,1,73.27
5,294,37,19088,0,1,0,12,1,69.9
5,39,85,12322,1,0,0,14,0,60.74
1,509,44,2392,1,1,1,19,0,71.63
10,509,40,7518,1,0,0,16,0,81.41
5,345,8,11121,0,0,1,11,0,64.17
2,548,115,19977,1,0,1,18,0,78.57
7,108,8,1473,0,1,0,19,1,60.35
3,505,62,11334,1,0,0,10,0,71.64
4,369,78,7115,1,0,0,9,1,65.14
3,103,76,4829,0,1,0,16,1,57.14
3,406,21,1977,0,1,0,21,1,60.59
4,106,15,7829,1,0,1,12,0,56.88
5,326,31,6944,1,1,1,15,1,72.8
1,173,65,16885,1,0,0,19,0,60.09
4,459,89,11906,0,0,0,19,0,69.41
8,283,13,7343,1,0,0,16,0,71.72
10,440,37,6472,1,1,0,4,0,86.69
7,512,97,15795,0,1,0,8,1,74.94
9,430,7,5605,1,0,0,21,0,72.9
5,192,99,11431,0,0,1,23,1,68.09
10,23,20,8202,0,0,1,3,1,72.44
4,491,55,19798,1,0,0,8,0,72.15
8,129,45,14636,1,1,0,15,1,74.74
9,56,42,3099,0,1,1,6,1,73.71
7,50,119,2735,0,1,0,13,1,73.23
7,400,91,19683,1,1,0,13,0,90.51
5,287,45,5973,0,1,0,6,1,70.12
4,30,107,518,0,0,1,23,0,58.5
10,363,47,1358,1,1,0,15,0,79.69
1,563,69,5880,0,0,1,17,0,68.36
10,588,83,3532,0,0,0,5,0,76.7
10,185,30,19415,0,1,0,6,1,75.88
7,361,32,7971,0,1,1,18,1,74.66
1,501,43,5219,0,0,0,7,1,55.7
1,38,70,13443,0,0,1,0,0,53.68
5,203,7,5363,1,0,1,16,1,67.64
9,564,72,4538,1,1,0,18,0,83.4
6,29,1,19336,1,1,1,21,1,74.85
3,211,16,3346,1,1,1,6,0,66.32
3,339,51,8564,0,1,0,17,0,58.32
7,599,44,11894,1,0,0,5,0,82.85
6,494,36,7122,0,1,0,20,0,78.14
9,446,41,12795,1,0,1,5,1,87.21
6,78,43,12282,0,1,0,0,0,55.07
5,455,80,1659,1,1,0,9,1,73.61
10,116,116,5126,0,1,0,22,1,69.11
7,515,37,4222,1,0,0,7,1,76.84
1,297,98,12130,1,0,1,6,0,70.5
7,284,110,11774,1,1,0,8,0,81.18
3,28,102,15388,1,0,0,0,0,56.42
9,476,93,7089,1,0,0,10,1,80.75
6,292,5,15973,0,1,0,2,0,66.71
9,27,67,2743,1,1,0,17,0,72.68
5,227,50,8677,0,0,1,5,1,64.34
7,142,100,2260,1,1,0,10,0,75.1
4,52,34,16702,1,0,0,4,1,63.62
7,532,57,5942,1,0,1,19,1,83.48
1,223,56,19559,0,1,0,3,1,64.23
7,537,72,15465,1,0,1,7,0,82.5
8,536,5,3736,1,1,1,9,0,80.58
5,462,12,16111,0,0,1,2,1,74.76
2,358,58,8735,0,0,1,12,1,65.69
5,457,85,16329,0,0,0,16,0,63.53
6,464,91,9180,0,0,0,4,0,66.83
2,155,29,11840,1,0,1,7,1,60.59
6,406,115,9648,0,0,1,18,1,77.91
6,44,99,10806,0,1,1,17,1,74.01
1,525,1,17999,1,0,1,0,0,72.56
1,344,57,18665,0,0,1,3,1,67.47
10,357,35,11518,0,0,0,17,0,79.79
3,114,71,18760,0,1,1,13,1,69.89
10,564,44,11642,1,0,0,23,0,87.57
10,165,105,19634,0,0,1,10,1,82.66
3,250,113,10046,0,0,1,8,0,67.84
4,514,8,3776,0,1,0,12,0,63.11
2,57,64,17332,1,1,1,16,0,66.4
9,444,76,16508,1,1,0,14,0,85.96
10,456,49,4672,0,0,0,1,0,73.08
7,387,78,13683,1,0,1,5,0,82.93
7,364,31,13336,0,0,1,6,1,77.45
6,179,97,9489,1,1,0,1,1,72.36
3,569,42,14240,1,0,0,23,1,79.19
6,560,94,13602,0,1,1,12,0,81.03
8,163,77,15857,0,1,0,9,0,75.1
8,595,53,19066,0,0,1,15,1,83.94
9,364,46,16113,1,0,1,8,0,81.74
1,288,13,3826,0,1,1,7,0,55.82
1,287,47,1219,1,0,0,14,1,54.79
3,188,54,18406,1,1,1,21,1,70.14
3,52,28,1569,0,1,0,6,1,50.77
10,396,46,8249,1,0,0,21,1,79.11
8,233,62,13435,1,0,1,22,1,77.26
10,581,18,5387,0,0,0,18,1,73.27
1,459,90,11767,1,0,0,3,1,69.64
2,511,8,19040,1,0,0,8,0,63.89
2,412,100,8444,0,0,0,18,0,63.22
3,508,36,16434,0,0,0,1,0,66.63
6,48,106,13247,0,1,1,6,0,72.73
1,58,91,11005,1,0,1,21,1,57.53
2,192,51,13949,1,0,0,18,0,60.7
1,36,56,12197,1,0,1,5,0,60.79
5,75,87,4639,0,0,1,14,0,59.55
7,245,27,15721,1,1,1,6,0,75.5
8,577,35,7587,1,0,0,5,1,77.28
10,86,115,1132,1,1,0,0,0,76.46
1,216,63,2699,0,1,1,13,1,60.01
7,42,17,15048,0,1,1,0,1,73.62
5,256,88,11755,0,1,1,5,0,72.81
10,585,34,19794,1,1,0,17,1,93.61
1,157,67,17506,1,0,0,16,0,65.41
3,492,77,6573,0,1,1,1,1,69.41
7,572,38,17244,0,1,0,7,1,81.59
10,248,89,11059,1,0,0,20,1,75.68
1,336,7,16597,0,1,0,22,0,59.68
7,580,87,8901,1,0,1,22,0,87.54
5,220,79,12159,0,0,0,1,0,67.5
1,277,83,9622,0,0,0,15,0,59.01
1,499,14,14394,0,0,1,3,1,60.22
1,197,6,1377,1,1,1,1,0,54.36
9,142,16,14275,0,1,1,22,1,72.9
3,361,85,11191,1,1,0,4,1,72.38
5,190,85,16610,0,0,0,16,1,67.95
10,78,117,3023,0,0,0,1,1,73.67
9,484,63,13043,1,0,0,21,1,78.74
6,279,11,6770,1,1,0,13,1,68.81
9,392,81,5588,0,0,0,19,1,77.58
8,114,55,8064,1,1,1,6,1,72.29
8,144,45,7566,0,1,0,14,1,69.57
1,60,46,7045,1,0,0,17,1,48.25
9,273,78,2821,1,0,1,12,1,75.73
6,26,100,13632,0,0,1,11,0,73.23
9,490,15,8830,0,0,0,1,1,74.61
3,530,68,8794,1,0,0,11,0,73.37
3,88,1,14053,1,1,1,5,0,68.47
6,100,115,5833,0,1,0,23,1,68.25
9,561,91,8358,1,0,1,0,1,81.05
7,281,104,5889,1,0,1,20,1,81.96
3,108,53,18732,1,0,0,0,1,70.07
3,227,26,3705,1,1,1,14,0,63.45
2,232,30,2661,0,1,0,15,0,60.06
9,285,40,18348,0,1,1,21,1,85.07
3,312,35,1143,1,1,1,6,0,68.52
5,226,46,15486,1,0,1,21,1,73.2
9,352,42,12128,0,1,0,13,1,76.9
8,96,64,5851,1,1,0,18,1,78.27
2,307,49,5053,1,0,0,23,0,60.52
3,66,92,7018,1,0,0,18,0,61.85
2,219,0,6223,1,1,0,22,0,65.46
8,446,71,8446,1,0,0,12,1,81.18
6,229,56,1110,0,0,1,20,0,59.23
6,439,15,4802,1,0,1,11,1,70.18
9,173,27,2043,1,1,0,0,1,70.36
8,541,85,1966,1,1,0,11,0,82.39
4,434,81,9608,0,0,0,3,1,64.09
4,372,21,15156,1,0,1,14,1,70.92
9,176,40,6736,1,1,0,15,1,75.18
1,280,75,14219,0,1,0,14,1,63.57
2,96,18,18065,0,0,0,7,0,55.07
2,507,88,19030,0,0,1,18,1,73.96
6,150,49,19156,0,1,1,14,1,70.76
4,598,58,9543,1,0,1,17,1,71.19
10,474,68,5036,1,1,1,10,0,85.44
3,182,33,17603,1,0,0,8,1,62.04
3,34,38,10706,0,1,0,0,1,58.1
3,251,73,4142,1,0,0,8,0,60.54
6,214,110,12562,0,1,1,22,1,71.16
8,561,6,16947,0,0,0,11,0,72.04
7,378,100,13555,1,0,1,1,1,81.89
4,350,110,1059,0,0,0,10,0,63.73
4,446,51,2233,0,0,0,20,1,58.47
10,516,59,9361,1,1,0,13,0,86.69
2,505,51,2042,1,0,0,1,0,60.74
1,468,78,9963,0,1,1,14,1,66.79
9,432,105,2915,1,1,1,20,1,90.63
2,349,23,11483,1,0,1,22,0,73.37
8,166,25,13405,0,1,0,20,1,69.93
9,278,89,5887,0,0,1,17,1,72.42
4,311,109,8687,1,1,0,13,0,74.31
8,162,89,7143,1,0,0,20,0,72.62
9,384,9,16167,0,0,0,11,1,76.26
10,109,16,11746,1,1,0,9,1,77.48
10,183,116,2958,0,1,0,13,1,74.39
5,500,77,6528,0,0,1,21,1,71.44
7,103,1,5947,1,1,1,14,0,71.81
10,96,111,19633,1,0,0,4,0,80.84
4,536,76,2448,1,0,0,1,0,69.12
1,504,26,6806,1,1,1,21,0,69.16
3,123,72,8751,1,0,0,5,1,53.16
5,471,70,8592,0,1,1,11,0,74.04
3,506,47,12863,1,0,0,1,0,72.61
7,358,73,14566,0,0,1,3,1,73.78
9,585,119,16629,1,0,0,6,1,86.73
6,497,117,16276,0,1,1,15,0,80.71
10,242,8,689,1,0,0,0,1,71.57
1,28,85,12252,1,0,0,0,0,54.98
7,72,22,7982,0,1,0,13,1,65.25
3,96,70,17179,1,0,0,10,1,65.49
5,522,111,1299,1,1,0,11,0,71.64
10,335,72,10434,0,1,1,10,1,85.35
4,184,26,19584,0,1,0,5,0,70.53
10,298,87,9288,0,0,0,22,0,75.71
5,46,92,10409,1,1,0,11,0,69.84
5,89,80,12915,0,0,0,20,1,60.73
6,237,83,11290,0,1,1,11,0,72.15
10,384,70,14346,1,0,1,9,0,85.05
10,325,42,5214,1,1,1,7,0,85.44
6,143,103,11908,1,1,0,19,0,76.68
8,38,6,3339,1,1,0,18,0,61.82
8,276,91,4013,1,0,0,6,0,68.63
9,315,82,14101,1,1,0,13,1,81.97
8,41,62,1635,0,0,0,3,0,59.34
2,469,83,12413,0,0,1,0,1,68.03
10,571,43,10601,1,0,1,7,1,85.25
1,569,38,19131,0,0,1,4,0,69.1
10,67,39,7048,0,0,0,7,1,71.6
2,202,6,5016,0,0,1,7,1,52.1
2,454,69,4602,0,1,1,20,0,63.09
3,126,24,16717,1,1,0,23,1,63.7
10,207,104,18432,1,0,1,6,0,83.45
7,105,58,5011,0,0,0,18,1,63.17
2,475,12,19715,1,1,0,3,0,75.23
